Unnamed_0,serviceCharge,heatingType,newlyConst,balcony,telekomUploadSpeed,totalRent,yearConstructed,scoutId,hasKitchen,cellar,baseRent,livingSpace,condition,petsAllowed,lift,typeOfFlat,noRooms,floorNo,numberOfFloors,garden,regio3,heatingCosts,ParkSpaces,fullAddress,bezirk,bezirk_group,flat_group,condition_group
6476,114,district_heating,0,1,40,693,1984,113514871,1,1,579,47.54,well_kept,2,1,apartment,2,3,7,0,Neu_Hohenschönhausen_Hohenschönhausen,57,0,"Ahrenshooper Straße 6, 13051 Berlin, Germany",Hohenschönhausen,East,Apartment,Well-maintained
3828,99.61,central_heating,0,0,40,472.28,1984,113866274,0,0,334.02,47.15,first_time_use,2,1,apartment,2,4,18,0,Marzahn_Marzahn,38.6,0,"Marzahner Promenade 32, 12679 Berlin, Germany",Marzahn,East,Apartment,New
5265,163.35,central_heating,0,1,40,706.42,1984,113866276,0,0,479.69,77.32,first_time_use,2,1,apartment,3,5,18,0,Marzahn_Marzahn,63.4,0,"Marzahner Promenade 32, 12679 Berlin, Germany",Marzahn,East,Apartment,New
7405,129.23,central_heating,0,1,40,560.44,1984,113866278,0,0,380.6,62.23,first_time_use,2,1,apartment,3,13,18,0,Marzahn_Marzahn,50.6,0,"Marzahner Promenade 49, 12679 Berlin, Germany",Marzahn,East,Apartment,New
209,161.3,central_heating,0,1,10,725.74,1984,110679224,0,0,511.44,67.94,first_time_use,2,0,apartment,3,2,3,0,Lichtenrade_Tempelhof,53,0,"Kloster-Zinna-Str. 35 B, 12309 Berlin, Germany",Tempelhof,South,Apartment,New
1585,106.65,central_heating,0,1,10,590.39,1984,107369664,0,0,410.6,68.49,first_time_use,2,0,apartment,3,4,6,0,Marzahn_Marzahn,73.1,0,"Ringenwalder Straße 28, 12679 Berlin, Germany",Marzahn,East,Apartment,New
4264,90.71,central_heating,0,0,40,512.49,1984,113866295,0,0,368.48,52.92,first_time_use,2,1,apartment,2,1,6,0,Marzahn_Marzahn,53.3,0,"Ringenwalder Straße 36, 12679 Berlin, Germany",Marzahn,East,Apartment,New
3112,155.64,district_heating,0,0,40,1368,1984,115560035,1,1,1127.36,76.52,first_time_use,2,0,apartment,3,7,7,0,Spandau_Spandau,85,0,"Straßburger Straße 39, 13581 Berlin, Germany",Spandau,West,Apartment,New
295,118.15,central_heating,0,1,40,590.06,1984,113866286,0,0,418.13,68.49,first_time_use,2,0,apartment,3,6,6,0,Marzahn_Marzahn,53.8,0,"Wittenberger Straße 57, 12689 Berlin, Germany",Marzahn,East,Apartment,New
4800,86.56,central_heating,0,0,40,468.59,1984,107389107,0,0,351.02,52.92,first_time_use,2,1,apartment,2,6,6,0,Marzahn_Marzahn,31,0,"Wittenberger Straße 75, 12689 Berlin, Germany",Marzahn,East,Apartment,New
1984,137,central_heating,0,0,2.4,1107,1984,111373696,1,1,900,67.69,well_kept,2,0,apartment,2,2,5,0,Spandau_Spandau,70,0,"Straßburger Straße 39c, 13581 Berlin, Germany",Spandau,West,Apartment,Well-maintained
3965,163,district_heating,0,1,40,812,1984,110939702,1,1,649,71.43,modernized,2,1,apartment,3,7,4,0,Neu_Hohenschönhausen_Hohenschönhausen,81,0,"Falkenberger Chaussee 124, 13057 Berlin, Germany",Hohenschönhausen,East,Apartment,Renovated
3674,163,district_heating,0,0,40,892,1984,115376570,0,0,729,71.43,modernized,2,0,apartment,3,3,5,0,Neu_Hohenschönhausen_Hohenschönhausen,81,0,"Falkenberger Chaussee 126, 13057 Berlin, Germany",Hohenschönhausen,East,Apartment,Renovated
8,162,district_heating,0,1,40,861,1984,113297201,1,1,699,71.2,modernized,2,1,apartment,3,4,5,0,Neu_Hohenschönhausen_Hohenschönhausen,80,0,"Falkenberger Chaussee 130, 13057 Berlin, Germany",Hohenschönhausen,East,Apartment,Renovated
5353,162,district_heating,0,1,40,891,1984,115245180,0,0,729,71.2,modernized,2,1,apartment,3,6,5,0,Neu_Hohenschönhausen_Hohenschönhausen,80,0,"Falkenberger Chaussee 130, 13057 Berlin, Germany",Hohenschönhausen,East,Apartment,Renovated
1299,90,district_heating,0,1,40,569,1984,115483065,1,1,479,37.03,modernized,2,1,apartment,1,2,4,0,Neu_Hohenschönhausen_Hohenschönhausen,43,0,"Falkenberger Chaussee 132, 13057 Berlin, Germany",Hohenschönhausen,East,Apartment,Renovated
5647,85,district_heating,0,1,40,544,1984,110825598,0,0,459,37.03,modernized,2,1,apartment,1,4,4,0,Neu_Hohenschönhausen_Hohenschönhausen,42,0,"Falkenberger Chaussee 132, 13057 Berlin, Germany",Hohenschönhausen,East,Apartment,Renovated
7796,85,district_heating,0,1,40,564,1984,114804445,1,1,479,37.03,modernized,2,1,apartment,1,8,3,0,Neu_Hohenschönhausen_Hohenschönhausen,42,0,"Falkenberger Chaussee 132, 13057 Berlin, Germany",Hohenschönhausen,East,Apartment,Renovated
6568,163,central_heating,0,1,40,812,1984,105457487,1,1,649,71.43,well_kept,2,1,apartment,3,11,3,0,Neu_Hohenschönhausen_Hohenschönhausen,81,0,"Falkenberger Chaussee 138, 13057 Berlin, Germany",Hohenschönhausen,East,Apartment,Well-maintained
1184,163,district_heating,0,1,40,812,1984,111364819,0,0,649,71.43,modernized,2,1,apartment,3,10,5,0,Neu_Hohenschönhausen_Hohenschönhausen,81,0,"Falkenberger Chaussee 140, 13057 Berlin, Germany",Hohenschönhausen,East,Apartment,Renovated
3587,163,district_heating,0,1,40,792,1984,106967745,0,0,629,71.43,modernized,2,1,apartment,3,1,4,0,Neu_Hohenschönhausen_Hohenschönhausen,81,0,"Falkenberger Chaussee 140, 13057 Berlin, Germany",Hohenschönhausen,East,Apartment,Renovated
6524,206,district_heating,0,1,40,1145,1984,110825599,1,1,939,90.89,modernized,2,1,apartment,4,6,5,0,Neu_Hohenschönhausen_Hohenschönhausen,102,0,"Falkenberger Chaussee 140, 13057 Berlin, Germany",Hohenschönhausen,East,Apartment,Renovated
6165,313.27,central_heating,0,1,40,1336.37,1857,115695878,1,1,1023.1,78.7,first_time_use,2,0,apartment,2,4,4,0,Kreuzberg_Kreuzberg,153.2,0,"Eberhard-Roters-Platz 13, 10965 Berlin, Germany",Kreuzberg,Central,Apartment,New
467,400.67,central_heating,0,1,40,2390.45,1921,111396886,0,0,1989.78,216.28,first_time_use,2,0,apartment,5,2,3,0,Niederschönhausen_Pankow,216.3,0,"Tschaikowskistraße 62, 13156 Berlin, Germany",Pankow,North,Apartment,New
7417,120,central_heating,0,1,40,653.12,1985,115416051,0,0,483.12,59,well_kept,3,0,apartment,2,1,4,0,Lichterfelde_Steglitz,50,0,"Akazienstr 6, 12207 Berlin, Germany",Steglitz,West,Apartment,Well-maintained
727,205,central_heating,0,1,40,581.13,1985,115572148,1,1,376.13,52.48,well_kept,2,0,ground_floor,2,0,3,0,Rudow_Neukölln,70.3,0,"Alt Rudow 27, 12357 Berlin, Germany",Neukölln,South,Ground Floor,Well-maintained
1322,102,central_heating,0,1,40,1020.9,1985,113127741,0,0,876.9,58.46,first_time_use,2,0,apartment,2,4,11,0,Steglitz_Steglitz,42,0,"Elisenstr. 19, 12169 Berlin, Germany",Steglitz,West,Apartment,New
3232,79,central_heating,0,1,40,721.34,1985,113787010,0,0,566.34,68.73,first_time_use,2,0,apartment,2.5,3,6,0,Lichtenberg_Lichtenberg,76,0,"Vulkanstr. 50, 10367 Berlin, Germany",Lichtenberg,East,Apartment,New
3326,239,central_heating,0,1,40,1399,1985,111011221,0,0,1160,73.42,first_time_use,2,1,apartment,3,2,5,0,Charlottenburg_Charlottenburg,0,1,"Dahlmannstr. 17, 10629 Berlin, Germany",Charlottenburg,West,Apartment,New
1512,100,central_heating,0,1,2.4,960,1985,115539908,1,1,760,77.96,well_kept,3,0,raised_ground_floor,3,1,4,0,Friedrichsfelde_Lichtenberg,100,0,"Rhinstraße 111, 10315 Berlin, Germany",Lichtenberg,East,Ground Floor,Well-maintained
1266,115,central_heating,0,1,40,925,1985,113701957,0,0,740,63,negotiable,3,0,raised_ground_floor,2,6,7,0,Charlottenburg_Charlottenburg,70,0,"Bonhoefferufer 5, 10589 Berlin, Germany",Charlottenburg,West,Ground Floor,Well-maintained
963,170,central_heating,0,1,40,697.73,1985,63029802,1,1,527.73,72.46,well_kept,3,0,apartment,3,2,4,0,Spandau_Spandau,40,0,"Charlottenstr. 3, 13597 Berlin, Germany",Spandau,West,Apartment,Well-maintained
4339,147.84,central_heating,0,1,32.1,758.66,1985,113864597,0,0,546.38,64.28,need_of_renovation,2,0,apartment,2,2,5,0,Rudow_Neukölln,64.4,0,"Pfarrsiedlung  ., 12355 Berlin, Germany",Neukölln,South,Apartment,Needs Work
4435,90,central_heating,0,1,40,695,1985,111311034,0,0,560,45,modernized,3,0,ground_floor,2,0,3,0,Lichterfelde_Steglitz,45,0,"Schillerstr. 25a, 12207 Berlin, Germany",Steglitz,West,Ground Floor,Renovated
1434,87,district_heating,0,1,40,526,1985,106905004,0,0,439,35.69,modernized,2,1,apartment,1,1,4,0,Hellersdorf_Hellersdorf,41,0,"Kastanienallee 26, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
7845,87,district_heating,0,1,40,526,1985,113741387,0,0,439,34.38,well_kept,2,1,apartment,1,5,2,0,Hellersdorf_Hellersdorf,41,0,"Kastanienallee 38, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
8812,181,district_heating,0,1,40,810,1985,115483038,1,1,629,69.93,well_kept,2,1,apartment,3,2,4,0,Hellersdorf_Hellersdorf,86,0,"Kastanienallee 38, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
2693,136,district_heating,0,0,40,685,1985,113620756,1,1,549,54.04,well_kept,2,1,apartment,2,2,2,0,Hellersdorf_Hellersdorf,64,0,"Kastanienallee 48, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
1448,134,district_heating,0,1,40,693,1985,113620761,0,0,559,55.84,well_kept,2,1,apartment,2,3,7,0,Hellersdorf_Hellersdorf,60,0,"Kastanienallee 50, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
5589,133,district_heating,0,1,40,702,1985,111174065,0,0,569,54.5,well_kept,2,1,apartment,3,3,6,0,Hellersdorf_Hellersdorf,63,0,"Kastanienallee 54, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
2136,87,district_heating,0,1,40,526,1985,106986514,0,0,439,35.69,modernized,2,1,apartment,1,2,6,0,Hellersdorf_Hellersdorf,41,0,"Kastanienallee 56, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
3155,184,district_heating,0,1,40,953,1985,110905737,0,0,769,81.58,modernized,2,1,roof_storey,4,6,12,0,Hellersdorf_Hellersdorf,94,0,"Kastanienallee 58, 12627 Berlin, Germany",Hellersdorf,East,Roof Storey,Renovated
7770,176,district_heating,0,1,40,845,1985,113191157,0,0,669,69.8,well_kept,2,1,apartment,4,3,6,0,Hellersdorf_Hellersdorf,83,0,"Kastanienallee 66, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
3678,172,district_heating,0,1,40,801,1985,113712632,1,1,629,69.93,modernized,2,1,apartment,3,3,3,0,Hellersdorf_Hellersdorf,81,0,"Kastanienallee 72, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
5677,172,district_heating,0,1,40,771,1985,106686943,1,1,599,69.93,modernized,2,1,apartment,3,3,3,0,Hellersdorf_Hellersdorf,81,0,"Kastanienallee 72, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
5917,178,district_heating,0,1,40,877,1985,115624254,0,0,699,68.5,well_kept,2,1,apartment,4,3,5,0,Hellersdorf_Hellersdorf,85,0,"Kastanienallee 82, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
3535,226,district_heating,0,1,40,975,1985,112383453,0,0,749,90.14,modernized,2,1,apartment,3,5,4,0,Hellersdorf_Hellersdorf,107,0,"Kastanienallee 90, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
4325,140,district_heating,0,1,40,699,1985,113741389,0,0,559,55.84,well_kept,2,0,apartment,3,4,5,0,Hellersdorf_Hellersdorf,66,0,"Kastanienallee 98, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
6898,75.71,central_heating,0,0,40,307.5,1985,115688562,0,0,231.79,32.5,first_time_use,2,0,apartment,1,3,5,0,Neu_Hohenschönhausen_Hohenschönhausen,35.1,0,"Ribnitzer Str. 29, 13051 Berlin, Germany",Hohenschönhausen,East,Apartment,New
7149,117,central_heating,0,1,40,652.68000000000006,1985,110616040,1,1,470.68,64.38,well_kept,2,0,other,2,2,3,0,Rudow_Neukölln,65,0,"Selgenauer Weg 58, 12355 Berlin, Germany",Neukölln,South,Apartment,Well-maintained
7660,133,district_heating,0,0,40,682,1985,111174064,0,0,549,54.04,well_kept,2,1,apartment,2,5,4,0,Hellersdorf_Hellersdorf,63,0,"Stendaler Str. 45, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
2092,87,district_heating,0,1,40,536,1985,112920076,0,0,449,35.69,well_kept,2,1,apartment,1,1,6,0,Hellersdorf_Hellersdorf,41,0,"Stendaler Str. 47, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
6258,191,district_heating,0,1,40,890,1985,112383449,0,0,699,83.23,modernized,2,1,apartment,3,3,8,0,Hellersdorf_Hellersdorf,97,0,"Stendaler Str. 49, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
1396,140,district_heating,0,0,40,719,1985,115624250,1,1,579,53.98,modernized,2,1,apartment,2,2,7,0,Hellersdorf_Hellersdorf,67,0,"Stendaler Str. 63, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
8567,136,district_heating,0,0,40,685,1985,113477714,1,1,549,53.98,modernized,2,1,apartment,2,5,4,0,Hellersdorf_Hellersdorf,64,0,"Stendaler Str. 63, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
8421,178,district_heating,0,1,40,807,1985,115624251,0,0,629,68.54,well_kept,2,1,apartment,3,2,2,0,Hellersdorf_Hellersdorf,85,0,"Stendaler Str. 69, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
8589,136,district_heating,0,0,40,685,1985,113460164,1,1,549,54.04,well_kept,2,1,apartment,2,1,6,0,Hellersdorf_Hellersdorf,64,0,"Stendaler Str. 71, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
5421,184,district_heating,0,1,40,953,1985,111272432,1,1,769,81.58,well_kept,2,1,apartment,4,4,8,0,Hellersdorf_Hellersdorf,94,0,"Stendaler Str. 79, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
2430,226,district_heating,0,1,40,975,1985,111174066,0,0,749,90.14,modernized,2,1,apartment,3,2,3,0,Hellersdorf_Hellersdorf,107,0,"Stendaler Str. 81, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
4815,89,district_heating,0,1,40,528,1985,110391982,1,1,439,35.69,well_kept,2,1,ground_floor,1,1,5,0,Hellersdorf_Hellersdorf,42,0,"Stendaler Str. 85, 12627 Berlin, Germany",Hellersdorf,East,Ground Floor,Well-maintained
5743,131,district_heating,0,1,40,690,1985,110157895,0,0,559,55.98,modernized,2,0,roof_storey,2,5,4,0,Hellersdorf_Hellersdorf,66,0,"Stendaler Str. 87, 12627 Berlin, Germany",Hellersdorf,East,Roof Storey,Renovated
7188,89,district_heating,0,1,40,538,1985,110195251,0,0,449,35.69,modernized,2,1,apartment,1,3,10,0,Hellersdorf_Hellersdorf,42,0,"Stendaler Str. 99, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
8631,172,district_heating,0,1,40,841,1985,113813444,0,0,669,68.5,well_kept,2,1,apartment,4,3,4,0,Hellersdorf_Hellersdorf,81,0,"Stendaler Str. 99, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
5194,195,central_heating,0,1,40,1785,1985,110154325,1,1,1450,126.34,first_time_use_after_refurbishment,3,0,ground_floor,4,1,2,1,Frohnau_Reinickendorf,140,0,"Wildkanzelweg 16A, 13465 Berlin, Germany",Reinickendorf,North,Ground Floor,New
1861,167,district_heating,0,1,40,796,1985,115353521,0,0,629,68.54,well_kept,2,0,apartment,3,5,4,0,Hellersdorf_Hellersdorf,85,0,"Zossener Str. 162, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
6050,160,district_heating,0,1,40,759,1985,113741391,0,0,599,68.54,need_of_renovation,2,0,apartment,3,3,5,0,Hellersdorf_Hellersdorf,81,0,"Zossener Str. 170, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Needs Work
3738,164,district_heating,0,1,40,783,1985,111320872,0,0,619,69.86,well_kept,2,0,apartment,3,5,8,0,Hellersdorf_Hellersdorf,83,0,"Zossener Str. 172, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
7210,159,district_heating,0,1,40,778,1985,110428800,0,0,619,69.86,well_kept,2,0,apartment,3,5,4,0,Hellersdorf_Hellersdorf,81,0,"Zossener Str. 174, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
8330,145,central_heating,0,0,40,764,1985,107318576,0,0,509,99.8,refurbished,2,0,apartment,5,2,6,0,Marzahn_Marzahn,110,0,"Flämingstraße 23, 12689 Berlin, Germany",Marzahn,East,Apartment,Renovated
4795,63.17,central_heating,0,0,40,294.88,1985,115688551,0,0,231.71,32.5,first_time_use,2,0,apartment,1,2,5,0,Alt_Hohenschönhausen_Hohenschönhausen,35.1,0,"Gembitzer Str. 17a, 13053 Berlin, Germany",Hohenschönhausen,East,Apartment,New
7579,191,district_heating,0,1,40,960,1985,110673971,0,0,769,81.58,modernized,2,0,apartment,4,4,7,0,Hellersdorf_Hellersdorf,97,0,"Kastanienallee 102, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
8092,190,district_heating,0,1,40,899,1985,112744947,0,0,709,81.58,well_kept,2,0,apartment,4,4,5,0,Hellersdorf_Hellersdorf,96,0,"Kastanienallee 102, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
4270,172,district_heating,0,1,40,791,1985,111320870,0,0,619,69.93,well_kept,2,0,apartment,3,3,3,0,Hellersdorf_Hellersdorf,81,0,"Kastanienallee 104, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
6947,155,district_heating,0,1,40,794,1985,113191158,0,0,639,68.54,fully_renovated,2,0,apartment,3,4,6,0,Hellersdorf_Hellersdorf,79,0,"Kastanienallee 110, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
1928,172,district_heating,0,1,40,801,1985,112542195,0,0,629,69.93,modernized,2,0,apartment,3,4,6,0,Hellersdorf_Hellersdorf,81,0,"Kastanienallee 114, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
513,89,central_heating,0,1,40,528,1985,113230101,0,0,439,35.69,well_kept,2,1,apartment,1,5,5,0,Hellersdorf_Hellersdorf,42,0,"Kastanienallee 116, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
4856,79,district_heating,0,1,40,528,1985,111155919,1,1,449,33.54,well_kept,2,0,apartment,1,3,6,0,Hellersdorf_Hellersdorf,40,0,"Kastanienallee 117, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
5152,92,district_heating,0,1,40,551,1985,115483048,0,0,459,35.69,modernized,2,1,apartment,1,4,5,0,Hellersdorf_Hellersdorf,44,0,"Kastanienallee 124, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
2560,160,district_heating,0,1,40,779,1985,111385037,1,1,619,68.54,well_kept,2,0,roof_storey,3,5,5,0,Hellersdorf_Hellersdorf,81,0,"Kastanienallee 126, 12627 Berlin, Germany",Hellersdorf,East,Roof Storey,Well-maintained
3456,167,district_heating,0,1,40,806,1985,115483042,0,0,639,68.54,modernized,2,0,apartment,3,3,4,0,Hellersdorf_Hellersdorf,85,0,"Kastanienallee 126, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
8488,127,district_heating,0,1,40,696,1985,113514870,1,1,569,54.5,well_kept,2,0,apartment,3,3,4,0,Hellersdorf_Hellersdorf,64,0,"Kastanienallee 128, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
8690,160,district_heating,0,1,40,779,1985,111385039,0,0,619,68.54,well_kept,2,0,apartment,3,4,3,0,Hellersdorf_Hellersdorf,81,0,"Kastanienallee 130, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
1768,89,district_heating,0,1,40,538,1985,111272433,0,0,449,35.69,well_kept,2,1,apartment,1,4,5,0,Hellersdorf_Hellersdorf,42,0,"Kastanienallee 136, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
7398,138,district_heating,0,1,40,697,1985,111089703,0,0,559,55.98,modernized,2,1,apartment,2,3,4,0,Hellersdorf_Hellersdorf,65,0,"Kastanienallee 138, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Renovated
7929,182,district_heating,0,1,40,811,1985,115624257,0,0,629,69.86,well_kept,2,1,apartment,3,1,5,0,Hellersdorf_Hellersdorf,87,0,"Kastanienallee 140, 12627 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
1929,119,central_heating,0,1,40,617.63,1985,111189996,1,1,430.63,58.99,first_time_use,2,0,apartment,2,0,3,1,Rudow_Neukölln,68,0,"Lettberger Str. 19, 12355 Berlin, Germany",Neukölln,South,Apartment,New
3541,252.47,central_heating,0,0,40,702.95,1985,111407643,0,0,450.48,76,first_time_use,2,0,apartment,3,5,3,0,Köpenick_Köpenick,105.4,0,"Rudower Straße 10, 12557 Berlin, Germany",Köpenick,East,Apartment,New
8862,85,district_heating,0,0,40,1270,1985,106364639,1,1,1100,70.12,first_time_use,2,0,roof_storey,3,5,5,0,Friedrichshain_Friedrichshain,85,0,"Wriezener Karree 3, 10243 Berlin, Germany",Friedrichshain,Central,Roof Storey,New
1468,300,central_heating,0,1,32.1,1250,1985,111187038,1,1,950,98,well_kept,2,1,apartment,3,8,4,0,Neu_Hohenschönhausen_Hohenschönhausen,105.4,0,"Zingster Straße ., 13051 Berlin, Germany",Hohenschönhausen,East,Apartment,Well-maintained
8389,300,central_heating,0,1,32.1,1250,1985,111353219,1,1,950,98,well_kept,2,1,apartment,3,8,4,0,Neu_Hohenschönhausen_Hohenschönhausen,105.4,0,"Zingster Straße ., 13051 Berlin, Germany",Hohenschönhausen,East,Apartment,Well-maintained
4296,143.68,oil_heating,0,1,10,634.68,1985,104335253,1,1,437,64.27,well_kept,3,1,apartment,2,2,4,0,Reinickendorf_Reinickendorf,54,0,"Hausotterstraße 91, 13409 Berlin, Germany",Reinickendorf,North,Apartment,Well-maintained
4053,89,district_heating,0,1,40,528,1985,113297194,0,0,439,35.61,well_kept,2,1,apartment,1,1,5,0,Hellersdorf_Hellersdorf,42,0,"Havelländer Ring 1, 12629 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
5274,153,district_heating,0,1,40,822,1985,111320871,0,0,669,67.75,need_of_renovation,2,0,apartment,4,2,3,0,Hellersdorf_Hellersdorf,78,0,"Havelländer Ring 3, 12629 Berlin, Germany",Hellersdorf,East,Apartment,Needs Work
4742,128,district_heating,0,1,40,697,1985,113122647,0,0,569,54.8,well_kept,2,0,apartment,3,2,5,0,Hellersdorf_Hellersdorf,65,0,"Havelländer Ring 5, 12629 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
5205,160,district_heating,0,1,40,829,1985,113813443,0,0,669,68.7,well_kept,2,0,apartment,4,3,3,0,Hellersdorf_Hellersdorf,81,0,"Havelländer Ring 5, 12629 Berlin, Germany",Hellersdorf,East,Apartment,Well-maintained
4813,270,floor_heating,0,1,10,1919,1985,89268375,0,0,1499,103.78,well_kept,2,1,apartment,3,3,8,0,Charlottenburg_Charlottenburg,150,1,"Kurfürstendamm 235, 10719 Berlin, Germany",Charlottenburg,West,Apartment,Well-maintained
5985,111.59,central_heating,0,1,40,545.44,1985,115625925,0,0,383.22,60.8,first_time_use,2,1,apartment,2,5,6,0,Marzahn_Marzahn,50.6,0,"Köthener Straße 4, 12689 Berlin, Germany",Marzahn,East,Apartment,New
