noRooms,totalRent,livingSpace,balcony
1.5,808.16,44.9,True
1.0,300.0,23.0,True
2.0,790.0,52.0,True
2.5,721.34,68.73,True
3.0,2240.0,130.0,True
4.0,2395.5064523633782,102.23,True
2.0,1532.76,89.66,True
1.0,450.0,29.31,True
2.5,1446.63,83.62,True
5.0,1082.37,104.44,True
2.0,900.0,60.9,True
2.0,977.5,65.2,False
3.5,2056.79,110.0,True
2.2,1050.61,93.34,True
3.0,1339.0,100.0,False
2.0,719.0,60.0,True
3.0,1100.0,98.0,True
2.0,1100.0,52.37,False
3.0,829.0,80.17,True
4.0,3478.0,200.0,True
1.0,420.0,29.76,False
3.0,1220.03,96.36,True
3.0,1563.0,101.0,True
2.0,949.0,48.2,False
3.0,1465.62,75.16,False
2.0,862.46,62.0,False
1.0,847.0,29.0,True
2.0,933.0,63.8,True
2.0,730.0,58.64,True
2.0,603.94,52.43,True
1.0,358.9,37.0,False
4.0,1960.0,150.0,True
3.0,1788.57,81.67,True
2.0,1355.0,45.78,True
1.0,999.0,42.0,False
2.0,566.69,53.66,True
2.0,1189.6,48.15,True
3.0,895.0,76.7,False
2.0,1359.0,67.63,True
1.0,1180.1266130908446,59.0,True
2.0,1040.0,74.25,True
4.0,1800.0,104.62,False
1.0,621.0,24.58,True
2.0,1059.0,71.78,False
2.5,1150.0,70.81,False
2.0,1518.2,75.91,True
3.0,603.67,57.64,True
1.0,920.0,16.0,True
1.0,317.0,23.71,False
3.0,988.21,76.02,False
2.0,1528.84,82.64,True
1.0,529.0,45.0,True
3.0,2691.0,124.0,True
4.0,1852.91,102.0,False
2.0,468.51,42.75,False
4.0,2160.0,123.76,True
4.5,2917.0,157.21,True
2.0,1228.75,65.0,True
3.0,1798.81,100.83,True
4.0,3292.64,162.68,True
2.0,2486.44,82.0,True
4.0,1615.0,142.8,True
3.0,1551.68,74.6,True
2.0,689.0,53.34,True
4.0,998.86,82.55,True
4.0,1349.0,109.36,True
2.0,1460.2532261816891,60.0,True
2.0,739.0,57.0,False
2.0,2499.0,119.0,True
4.0,1405.0,109.06,False
3.0,1640.0,85.65,True
4.0,2230.0,112.26,True
1.0,718.0,43.75,False
2.0,765.0,56.0,False
3.0,3240.0,137.0,True
3.0,1327.0,97.0,True
3.0,2207.0,103.0,False
3.0,1600.0,83.0,False
2.0,609.54,51.59,True
2.0,777.9,52.7,True
4.0,2200.74,120.92,False
6.5,3200.0,207.6,True
3.0,976.52,83.4,True
2.0,460.19,49.87,True
3.0,910.0,82.58,True
2.0,839.0,50.52,True
2.0,661.0,64.31,True
3.0,1869.0,106.0,True
2.5,950.0,66.62,True
2.0,1295.8,65.0,True
3.0,588.89,70.44,True
1.0,800.0,22.0,False
3.0,997.0,67.45,True
2.0,1031.0,75.5,True
1.0,398.2,32.66,False
3.0,1970.0,153.0,True
2.0,810.0,54.0,True
3.0,1399.0,73.42,True
2.0,927.21,54.08,True
3.0,2184.43,113.79,True
2.0,392.0,40.35,True
4.0,1668.0,119.79,True
3.0,2865.3798392725334,102.91,True
2.0,753.57,59.45,True
2.0,770.0,58.0,True
3.0,977.53,79.95,False
2.0,1721.0,90.0,True
3.0,1930.38,117.04,True
3.0,1078.0,93.0,True
2.0,983.05,65.26,True
1.0,780.0,28.25,False
3.0,1293.0,86.72,True
2.0,1914.75,79.0,False
4.0,1803.5,143.85,True
1.5,703.58,68.94,True
1.0,541.79,51.44,True
2.0,821.03,51.31,True
2.0,1700.0,69.7,True
1.0,800.0,33.55,False
5.0,1987.7,159.55,True
3.0,2000.0,135.56,True
5.0,3450.0,181.98,True
4.0,2710.0,99.65,True
2.0,1470.0,52.0,True
3.0,813.0,62.31,False
3.0,2356.5,117.0,False
2.0,800.0,54.0,False
1.0,665.0,24.23,True
2.0,849.0,77.0,True
3.0,655.8,74.85,True
2.0,970.0,51.79,True
3.0,1424.54,78.0,True
1.0,499.0,41.74,False
2.0,1277.77,66.55,False
3.0,1482.0,86.91,False
3.0,1060.0,84.0,False
1.0,404.0,34.65,False
2.0,680.0,53.45,True
3.5,1127.0,93.28,True
2.0,649.64,59.76,True
3.0,1788.14,81.65,True
2.0,547.71,65.0,True
2.0,633.78,57.36,True
3.0,551.75,66.34,False
2.0,818.4532261816892,59.22,True
3.0,715.0,78.69,True
4.0,3612.0,197.39,True
2.0,1351.0,54.27,True
2.0,859.8,61.44,False
2.0,899.0,62.0,True
5.0,2350.0,148.0,True
3.0,1419.0,108.0,True
1.0,515.0,19.5,False
2.0,595.0,40.0,False
1.0,1300.0,56.25,True
2.0,645.0,47.0,True
2.0,1765.0,86.96,True
2.0,1154.0,72.49,False
3.0,687.83,68.98,True
3.0,2033.3798392725337,137.0,True
4.0,2234.33,128.0,True
1.0,515.0,19.5,False
2.0,729.0,69.56,True
2.0,595.94,64.02,True
5.0,2587.9,146.3,True
2.0,800.0,51.72,True
2.0,1493.0,66.0,True
2.0,995.0,45.0,True
2.0,780.0,46.8,False
2.0,776.1,46.82,False
3.0,1491.13,93.86,True
3.0,1510.0,90.0,False
2.0,995.0,73.93,True
2.0,799.0,56.0,False
3.0,2222.8,111.14,True
1.0,710.0,10.0,True
4.0,4450.0,152.7,True
1.0,540.0,43.44,True
1.0,457.0,30.6,True
2.0,923.0,53.37,True
1.0,699.0,46.22,True
1.0,689.0,46.0,False
4.0,3135.0,189.17,True
3.0,1040.0,100.59,False
3.0,698.76,70.44,False
2.0,899.0,58.27,True
2.0,789.0,50.22,False
2.0,399.94,46.0,False
1.0,730.0,20.5,False
2.5,925.0,69.11,True
2.0,1440.0,80.0,False
2.0,850.0,59.34,True
3.0,1605.5598392725335,130.45,True
2.0,1130.0,59.52,True
2.0,1200.0,55.5,True
2.0,696.0,34.0,True
1.0,499.0,32.0,True
2.0,710.0,54.4,True
3.0,1098.89,101.88,True
3.0,1330.0,65.0,True
2.0,1072.31,57.19,True
4.0,1739.0,119.96,True
2.0,1013.79,58.23,False
2.0,1076.2,51.6,True
2.0,1320.26,41.17,True
3.0,1750.0,100.0,True
3.0,1005.95,79.63,True
4.0,1475.0,103.0,False
3.0,1418.0,78.0,True
3.5,890.14,73.05,True
2.0,1829.0,91.45,True
3.0,799.0,67.35,True
2.0,1470.0,41.5,True
3.0,2272.0,144.0,True
4.0,3214.0,132.0,True
2.0,1000.15,59.81,False
4.0,2900.0,170.0,True
5.0,1086.95,106.54,True
4.0,718.0,86.7,False
2.0,1437.26,61.16,True
3.0,2999.0,130.0,True
3.0,1155.0,72.77,True
2.0,1004.8,65.4,True
3.0,999.0,80.11,True
2.0,752.34,52.73,True
4.0,2196.66,115.98,True
3.0,899.95,82.7,False
3.0,806.0,68.54,True
2.0,980.0,61.89,True
3.0,890.41,71.29,True
1.0,730.0,14.0,False
1.0,489.0,13.0,False
1.0,915.97,27.45,True
2.0,724.42,65.86,True
4.0,2780.5064523633782,162.5,False
2.0,2830.0,123.0,True
2.0,1015.0,48.0,False
2.0,1097.66,55.0,True
1.0,1100.0,39.0,False
2.5,755.0,78.96,True
2.0,1740.0,58.0,False
1.0,470.0,40.0,True
2.0,993.1932261816892,71.0,True
1.0,607.37,45.57,True
2.0,738.04,56.36,True
3.0,1775.29,108.33,True
3.0,1820.0,70.0,True
2.0,780.0,66.0,True
2.0,1674.0,61.93,True
2.0,936.23,75.91,True
4.5,1709.6,150.0,True
1.5,850.0,43.0,False
2.0,1270.0,55.08,True
3.0,2190.0,106.0,True
2.0,2550.0,129.53,True
2.0,1238.0,75.86,True
3.0,2435.3798392725334,95.0,False
3.0,1357.09,81.0,True
1.0,326.46,29.48,False
1.0,890.0,16.0,False
3.0,575.83,68.01,True
1.0,812.0,30.05,False
3.0,1970.0,106.0,True
1.0,564.0,36.96,True
2.0,1350.0,63.0,True
4.0,2125.0,129.0,True
3.0,724.0,57.75,False
1.0,835.0,40.0,True
4.0,2203.5064523633782,111.69,True
3.0,1712.0,91.0,True
3.0,1140.0,75.09,True
2.0,1330.0,38.0,False
1.0,790.0,24.0,False
3.0,1155.0,72.77,True
3.0,2340.0,112.0,True
3.0,899.34,71.66,True
2.0,952.0,59.45,True
4.0,2500.0,220.0,True
2.0,757.54,66.1,True
3.0,1204.0,84.0,True
2.0,1236.0,53.0,True
4.0,776.81,89.0,True
2.0,915.0,69.09,True
2.5,899.54,72.72,True
2.0,885.0,54.6,True
2.0,1850.0,87.0,False
4.0,1499.0,81.96,False
2.0,1370.0,53.0,False
3.0,1516.97,90.95,False
2.0,1690.0,70.67,True
2.0,1100.0,63.0,True
2.0,800.0,49.19,True
2.0,1300.0,60.58,True
3.0,1675.0,136.01,True
2.0,928.1,52.41,True
1.0,1100.0,44.0,False
2.0,1181.0,65.4,True
3.0,1768.29,84.81,True
2.0,810.0,65.75,True
3.0,1535.0,88.0,True
1.0,830.0,59.0,False
3.0,1329.0,95.0,True
3.0,1784.35,100.98,True
2.0,2048.0,84.0,True
2.0,922.81,61.2,True
3.0,969.41,78.49,True
3.0,975.0,90.14,True
2.0,650.0,49.0,True
4.0,4016.77,156.22,True
2.5,1135.0,74.38,False
3.0,2028.71,93.36,True
2.0,1086.0,66.26,True
3.0,702.95,76.0,False
3.0,2043.49,83.78,True
3.0,1350.0,80.0,False
4.0,1064.5,103.4,False
2.0,1336.1,65.98,True
2.0,699.0,61.0,False
2.0,861.0,60.53,True
3.0,1656.0,102.88,True
4.0,1349.97,132.74,True
3.0,1388.2698392725335,79.0,True
3.0,2239.0,91.11,True
3.0,1010.0,62.9,True
2.0,1160.0,53.3,False
4.0,807.35,81.55,True
5.0,2601.88,133.43,True
1.0,525.0,34.44,True
5.0,1753.0,168.18,True
6.5,2830.0,199.3,True
3.0,1692.5,98.0,True
3.0,1900.0,99.81,True
4.0,2499.59,122.83,True
2.0,729.0,68.04,True
2.0,775.0,34.0,True
2.0,1290.95,91.0,False
2.0,1101.0,69.2,True
3.0,1095.0,84.19,True
3.0,1270.2,73.0,True
1.0,659.0,20.5,False
3.0,2354.0,99.0,True
3.0,1479.03,72.15,True
2.0,1330.76,76.27,True
1.0,510.0,18.0,False
1.0,970.0,30.0,False
3.0,969.0,88.0,True
3.0,708.69,67.85,True
4.0,1354.5,109.5,True
3.0,1456.0,97.0,True
2.0,835.95,57.75,False
3.0,894.93,77.82,True
3.0,1544.06,89.17,True
2.5,932.0,72.6,True
1.0,926.05,44.29,False
1.5,738.66,49.91,True
1.0,870.0,33.28,True
1.0,408.22,32.78,False
2.0,1190.96,62.56,True
3.0,792.0,71.43,True
3.0,1207.09,75.87,False
2.0,1314.94,61.16,True
2.0,730.27,65.57,True
1.0,621.29,37.58,True
2.5,1398.0,80.19,False
3.0,3032.5,131.18,True
1.0,1300.0,36.75,False
3.0,2950.0,170.0,False
5.0,1519.0,115.91,True
4.0,2494.3,125.0,True
2.0,530.23,51.0,True
1.5,1209.44,53.48,False
3.0,1272.49,74.51,False
3.0,880.0,72.88,True
3.0,1139.34,76.21,True
4.0,2894.0,143.13,True
2.0,3250.0,173.79,False
2.0,1000.0,70.0,True
3.0,1999.0,114.04,True
2.0,544.6,48.0,True
1.0,630.96,28.68,True
4.0,2521.31,122.99,True
4.0,856.98,95.22,True
2.0,790.0,53.45,True
4.0,2206.0,118.5,False
2.0,659.0,58.01,True
2.0,1530.0,86.26,False
3.5,1674.0,98.0,True
5.0,2838.16,214.0,True
2.0,974.24,66.84,True
3.0,558.5,56.87,True
4.0,1995.72,153.76,True
2.0,797.0,58.01,False
1.0,1300.0,39.4,False
4.0,1598.5,110.6,False
5.0,2949.0,208.8,True
2.0,813.4,48.99,False
3.0,688.41,76.49,True
3.0,870.0,68.06,True
3.0,1231.87,77.0,True
4.0,3000.0,148.38,True
2.0,867.7,54.16,False
3.0,999.0,76.36,True
3.0,922.75,72.09,False
2.0,688.0,56.6,True
1.0,850.0,33.5,False
1.0,318.75,34.46,True
2.0,836.35,65.03,False
3.0,1710.0,116.0,True
2.0,1380.0,55.0,True
4.0,2290.18,119.28,True
5.0,2050.0,140.0,True
2.5,872.0,56.0,True
1.0,530.0,22.2,True
3.0,1457.0,87.0,True
3.0,1939.0,105.67,True
3.0,732.04,67.94,True
2.0,548.76,53.02,True
3.0,999.0,70.6,True
1.0,897.9,44.45,True
2.0,1000.0,56.7,True
3.0,1400.0,102.0,True
3.0,1676.32,73.24,True
3.0,975.0,78.0,False
1.0,580.0,34.3,False
1.5,690.0,41.0,True
4.0,1995.0,127.0,True
4.0,2880.0,167.0,True
3.0,890.0,73.0,True
1.0,1200.0,44.52,False
4.5,2685.0,122.0,True
3.0,946.5,76.85,True
3.0,1989.0,93.0,False
3.0,2108.29,125.56,True
3.0,1570.0,95.5,True
1.0,670.0,12.0,False
4.0,1555.54,125.16,True
2.0,1129.0,45.0,True
2.5,1090.0,60.0,False
3.0,965.0,97.83,True
3.0,2250.3798392725334,97.29,True
3.0,2320.0,99.0,True
3.0,889.0,67.35,True
2.0,749.0,70.0,True
3.0,899.0,88.0,True
2.0,696.37,63.9,False
3.0,892.0,71.43,False
3.0,805.0,68.0,True
5.0,2773.0,114.55,True
2.0,1100.0,76.12,False
3.0,801.0,69.93,True
1.5,578.69,45.47,True
2.0,1545.0,76.21,True
4.0,1349.0,114.69,False
2.0,928.0,78.24,True
3.0,938.0,84.0,True
1.0,463.91,20.17,True
3.0,969.0,67.73,False
1.0,571.0,18.2,False
3.0,1280.0,76.81,True
2.0,730.27,68.78,True
1.0,590.0,39.71,True
4.0,1255.0,90.89,True
5.0,3098.0,192.2,True
2.0,869.0,47.46,False
2.0,1740.0,71.0,True
2.0,840.0,66.67,True
2.0,1449.0,71.38,False
3.0,1911.28,95.58,False
2.5,1040.4,63.75,True
3.0,1400.0,80.0,True
4.0,2449.49,132.36,False
1.0,597.3,27.15,True
3.0,907.0,72.2,True
3.0,994.0,78.0,True
2.0,1010.0,48.0,True
4.0,2018.56,123.93,True
1.0,523.97,26.87,True
1.0,417.0,37.16,True
3.0,1521.31,95.62,False
4.0,1217.48,98.84,True
3.0,1140.0,79.2,True
2.0,699.0,61.0,True
3.0,1810.0,90.64,True
1.0,695.0,35.21,True
3.0,1510.0,95.92,True
2.0,556.86,62.0,True
2.0,1430.0,52.0,False
3.0,2090.0,84.0,True
2.0,1310.66,74.53,True
3.0,2145.3798392725334,92.0,True
1.0,670.0,11.0,False
3.0,1973.96,77.41,True
3.0,1788.0,108.07,False
2.0,874.0,67.0,False
2.0,459.36,51.04,True
4.0,1772.126452363378,112.53,True
1.0,475.0,36.0,True
2.0,693.4,75.57,True
3.0,1795.68,86.89,True
4.5,2580.0,190.0,True
1.0,623.12,28.57,True
2.0,1388.2532261816891,122.59,True
5.0,2636.8,131.84,True
1.0,661.0,24.18,True
2.0,896.0,55.0,False
1.5,835.11,43.27,True
2.0,780.0,63.83,True
2.0,797.03,67.26,True
1.0,900.0,31.38,True
3.0,783.0,69.86,True
4.0,2440.0,115.0,True
1.0,427.71,42.38,True
3.0,2228.68,100.4,True
2.5,1428.61,75.0,False
3.0,959.0,81.29,False
2.0,873.28,50.34,False
2.0,727.01,54.87,True
3.0,1300.0,75.0,False
3.0,3550.0,113.0,True
2.0,1345.79,91.45,False
4.0,2490.0,167.0,True
3.0,1395.0,88.2,True
3.0,1605.3798392725337,108.13,True
3.0,979.0,88.16,True
1.5,732.15,64.54,False
1.0,859.0,32.0,True
4.0,1880.0,91.0,True
3.0,912.12,78.59,False
2.0,819.0,60.67,True
2.0,887.0,61.98,True
4.0,3925.0,138.0,True
2.0,1406.0,63.0,True
1.0,1099.64,29.13,False
2.0,629.0,67.42,False
2.0,1155.0,68.0,True
1.0,489.0,37.8,False
1.0,830.0,38.11,True
2.0,799.59,71.79,False
1.5,925.0,61.0,False
2.0,692.0,43.85,True
2.0,561.6,55.7,False
5.0,4490.0,190.0,True
1.0,650.0,34.5,False
4.0,2857.19,116.62,True
2.0,1845.26,100.99,True
1.5,740.0,43.03,True
4.0,1600.0,125.0,False
4.0,4404.506452363378,198.9,True
4.0,2100.0,142.18,True
3.0,2900.0,90.0,True
2.0,803.0,57.35,True
2.0,689.0,64.0,True
3.0,677.22,62.53,True
2.0,1300.0,60.15,True
3.0,990.0,72.26,True
3.0,842.8,79.36,True
2.0,1067.0,65.44,True
3.0,1015.0,90.42,False
3.0,1090.0,73.84,True
11.0,8200.0,412.95,True
4.0,1830.7,104.05,False
2.5,856.26,66.8,True
2.0,607.58,60.72,True
3.0,2512.0,107.0,True
3.0,1008.0,87.3,True
2.0,532.99,53.35,True
3.0,1191.0,67.0,True
2.0,599.0,42.25,False
2.0,755.0,56.82,True
4.0,1549.0,85.13,True
1.0,840.0,28.0,False
7.0,2642.0,187.41,True
2.0,550.0,55.0,True
5.0,2067.45,108.3,True
1.0,774.35,57.85,False
1.0,589.0,20.3,False
1.0,573.84,31.88,True
3.0,2460.06,124.18,True
3.0,2410.8,117.6,True
2.0,1368.23,60.81,True
4.0,2492.05,126.5,False
2.0,1343.0,66.0,True
2.0,1525.0,56.17,True
3.0,1338.75,88.93,True
5.0,2307.5,135.0,False
3.0,1239.3798392725337,67.0,False
2.0,986.13,63.0,True
1.0,919.0,33.0,False
4.0,1345.0,137.91,True
3.0,1515.82,91.04,True
1.5,686.3,44.05,True
2.0,553.0,46.0,False
3.0,1833.98,85.7,True
3.0,1180.0,66.2,False
2.0,1196.72,61.67,True
5.0,2520.0,115.0,True
1.0,436.67,32.59,True
2.0,1268.0,76.0,True
2.0,1030.67,68.19,True
2.0,472.28,47.15,False
4.0,2550.0,121.0,True
2.0,1675.52,76.0,True
3.0,3475.0,126.06,True
3.0,1500.0,80.0,True
3.0,717.2,69.4,True
1.0,385.13,39.0,False
3.0,1790.0,88.24,True
2.0,1297.27,59.92,True
2.0,1000.0,65.0,False
3.0,1544.06,89.17,False
7.5,4255.0,378.64,True
2.0,830.0,59.0,False
2.0,730.25,56.39,True
4.0,2275.78,108.37,True
2.0,696.97,59.5,False
3.0,879.5,80.18,True
3.0,2249.0,115.0,True
3.0,1821.5,129.0,True
3.0,1913.94,104.98,True
4.0,2550.0,181.22,True
4.0,1652.0,117.49,True
2.0,1362.34,75.06,True
1.5,718.62,66.57,True
2.0,1200.0,60.0,True
2.0,815.0,44.58,True
2.0,1146.9,65.0,True
3.0,1781.9,96.58,True
2.0,669.19,61.13,True
3.0,943.5,71.39,False
4.0,1850.0,105.0,True
3.5,1250.0,91.25,False
2.0,770.0,50.0,True
1.0,700.0,42.51,True
3.0,1199.0,111.09,False
2.0,1204.0,77.0,True
3.0,1125.0,77.0,True
2.0,640.88,60.46,True
3.0,1400.0,77.81,True
1.0,790.0,48.0,True
5.0,2851.96,121.36,True
2.0,918.79,57.83,True
1.0,960.0,41.57,True
5.0,3119.81,183.0,True
1.0,810.0,41.0,True
3.0,2126.0,84.0,True
2.0,737.18,68.22,True
4.0,1926.54,137.61,True
2.0,1860.0,92.89,True
2.0,705.33,67.61,True
2.0,1689.77,99.0,True
1.0,678.0,25.1,False
2.0,592.0,53.27,False
3.0,3655.4,149.2,True
2.0,980.0,56.97,True
1.0,593.8,29.69,True
1.0,749.8,46.0,False
2.0,1574.86,64.28,False
3.0,493.56,61.0,True
2.0,727.82,72.0,True
4.0,3191.0,133.0,True
2.0,994.24,66.67,True
2.0,759.0,51.0,False
3.0,1435.42,77.59,False
2.0,1049.0,50.16,True
1.0,350.0,25.0,True
3.0,2252.78,146.06,True
2.0,799.0,67.82,True
2.0,879.0,74.07,True
2.0,979.0,55.97,True
3.0,1880.88,104.75,True
1.0,840.0,12.0,False
3.0,3568.5,170.45,True
2.0,763.6,64.9,True
2.0,561.3,52.5,True
2.0,696.01,57.39,True
3.0,952.0,74.06,False
2.0,837.07,64.93,True
5.0,1680.0,142.0,True
3.0,1031.66,80.0,True
2.0,586.41,62.4,True
2.0,448.93,47.0,True
3.0,2570.0,151.0,True
1.0,430.0,32.57,False
1.0,562.34,34.58,False
1.0,416.4,39.28,True
4.0,1330.55,81.88,True
2.0,631.47,45.73,True
4.0,2980.0,142.0,True
3.5,999.0,92.0,False
2.0,1200.0,48.65,True
2.0,749.33,80.09,True
4.0,2598.64,156.84,True
2.0,2288.06,65.37,False
2.0,1139.3,55.85,False
1.0,580.0,23.0,True
3.0,839.46,67.21,True
2.0,1325.39,64.97,True
4.0,2260.0,108.0,True
1.0,654.43,34.96,False
3.0,473.82,61.0,True
3.0,999.0,77.13,True
2.0,1300.0,74.07,True
3.0,2820.0,127.0,True
2.0,900.0,51.0,False
2.0,1135.0,66.6,False
2.0,751.0,43.25,False
2.0,976.0,66.96,True
2.0,610.9,49.0,True
2.5,909.0,63.0,True
2.0,1570.0,85.0,True
2.0,900.0,52.3,True
2.0,1121.66,58.42,True
3.0,1478.0,74.0,True
1.0,914.0,33.7,False
3.0,974.8298392725336,79.58,False
2.5,1579.0,83.0,True
2.0,1350.0,63.0,True
3.0,1520.0,73.0,False
3.0,1800.0,98.03,True
3.0,893.22,70.89,True
2.0,1092.06,82.18,True
2.0,1844.0,111.2,True
2.0,1107.0,53.4,True
1.0,908.0,40.0,True
2.0,1465.8,66.4,True
2.0,637.07,57.79,True
3.0,1246.0,75.32,True
2.0,920.0,51.27,False
3.0,948.0,72.51,True
2.0,768.6,70.4,False
2.0,1610.11,79.11,True
3.0,881.64,69.33,True
2.0,1180.0,45.0,False
2.0,958.0032261816892,66.86,True
2.0,480.42,40.72,True
1.0,427.12,30.49,True
3.0,812.0,71.43,True
2.0,970.0,60.0,True
2.0,769.0,60.0,False
3.0,2199.0,157.0,True
3.0,1480.0,98.0,False
4.0,1810.0,133.0,True
3.0,2154.3798392725334,86.0,True
2.0,946.0,51.98,False
1.0,467.81,39.36,False
2.0,1253.0,55.0,True
2.0,950.0,54.75,True
2.0,950.0,95.0,True
3.0,1469.6,73.85,True
3.0,1658.25,94.5,True
3.0,1741.3798392725337,82.0,True
5.0,2638.4,131.92,True
2.0,1385.04,63.57,False
4.0,1383.0,105.0,True
4.0,2452.12,87.6,True
2.0,888.0,66.68,True
3.0,1500.0,73.0,False
2.0,1301.4,65.0,True
1.0,600.0,34.0,False
3.0,849.0,74.05,True
3.5,2154.32,129.3,False
2.0,1150.0,55.9,True
2.0,1358.64,66.6,True
1.0,787.0,44.75,False
4.0,1688.0,110.0,True
3.0,1281.0,86.18,False
2.0,689.97,47.38,False
3.0,1219.03,79.26,True
2.0,719.0,65.0,False
3.0,1590.0,112.5,True
3.0,1990.0,95.0,True
2.5,2169.54,139.4,True
1.0,866.0,43.0,True
1.0,725.0,23.08,True
2.0,1200.0,60.0,True
3.5,1836.0,136.0,True
2.0,2020.2532261816891,60.0,True
3.0,922.0,79.0,True
1.0,900.0,42.6,False
2.0,1300.0,57.0,True
2.0,885.0,69.0,True
5.0,1533.0,108.98,False
4.0,2119.0,119.47,False
1.5,533.17,46.07,True
4.0,1643.13,131.83,True
2.0,770.0,62.0,True
3.0,844.3798392725337,63.03,False
2.0,1242.0,63.0,True
3.0,796.23,83.0,True
2.0,675.0,52.0,True
2.0,690.0,49.98,True
1.0,440.0,36.0,False
3.0,1552.2498392725338,107.18,True
3.0,1660.0,78.23,True
1.0,738.68,37.0,False
2.0,1339.0,76.39,False
3.0,1246.0,108.57,True
2.0,965.0,60.0,True
2.0,770.0,50.51,False
2.0,647.1,62.25,True
1.0,587.0,43.8,False
2.5,926.0,77.73,True
3.0,1495.0,87.59,True
2.0,1074.77,65.99,True
2.0,850.0,54.68,True
1.0,750.0,16.0,True
2.0,1300.0,62.0,True
2.0,1375.56,63.98,True
3.0,899.0,71.2,True
4.0,4275.0,151.4,True
4.0,3056.0,170.18,True
3.0,2125.0,82.5,True
3.0,2218.03,110.15,True
3.0,633.06,70.71,True
2.0,1353.83,63.86,True
2.0,699.18,56.71,True
2.0,1760.0,80.0,True
1.0,740.0,32.93,True
3.0,1500.0,76.38,False
2.5,728.47,68.69,True
4.0,2872.41,129.68,True
2.0,685.0,52.18,True
3.0,1316.0,77.0,True
1.0,575.0,25.5,False
1.0,528.0,35.61,True
2.0,888.0,52.0,True
2.0,1440.0,78.0,True
2.0,1100.0,42.35,False
3.0,1777.47,82.1,True
1.0,655.0,23.16,True
1.0,398.26,37.93,True
3.0,1119.3,91.0,True
2.0,625.53,52.13,True
3.0,1270.0,86.0,True
2.5,950.0,56.32,True
2.0,1230.0,69.79,False
2.0,735.0,69.38,False
3.0,1650.0,106.7,True
2.0,1440.0,63.0,False
2.0,920.6,72.06,False
2.5,1034.9,73.47,True
2.0,675.2532261816891,47.0,False
4.0,1990.0,145.0,True
2.0,921.85,61.22,True
3.0,975.0,77.63,True
4.0,2194.33,155.0,True
2.0,715.76,55.58,True
2.0,1488.79,64.73,True
3.0,3223.51,150.18,True
2.0,1515.0,94.23,True
2.0,710.3,58.8,True
1.0,297.85,33.0,True
1.0,750.0,16.0,False
3.0,1337.0,76.32,False
3.0,2357.0,108.0,True
4.0,0.0,98.0,True
3.0,1136.5,64.9,True
3.0,1235.0,88.0,False
2.0,950.0,62.45,True
3.0,1200.0,84.02,True
3.0,1270.0,84.0,True
3.0,788.56,71.21,True
2.0,808.05,65.11,False
2.0,1210.0,61.07,True
3.0,626.45,58.51,True
3.0,1970.0,80.0,True
3.0,5705.0,260.0,True
1.0,855.0,41.1,True
2.0,1028.0,60.86,True
5.0,2770.0,151.28,True
2.0,1257.0,61.49,True
3.0,846.0,72.0,True
2.0,1755.0,63.0,True
3.0,1322.87,83.25,True
2.0,849.46,66.95,False
1.0,912.0,35.0,False
2.0,1595.2532261816891,50.0,True
3.0,1173.55,93.29,True
3.0,747.0,78.0,False
2.0,805.0,77.0,True
3.0,2155.5,86.42,True
3.0,2340.0,125.0,True
2.0,830.0,50.0,True
3.0,1371.0,97.44,True
4.0,2078.0,169.0,False
3.0,2000.0,103.0,True
4.0,1602.5064523633782,121.79,True
3.0,888.3798392725337,77.5,False
2.0,710.0,57.6,True
4.0,1590.0,93.65,True
2.0,850.0,64.81,False
2.0,860.0,60.0,True
3.0,1970.0,93.77,True
4.0,1534.2,92.8,False
1.0,770.0,27.0,False
4.0,678.05,81.49,True
3.0,868.0,62.47,True
2.0,962.85,62.44,True
2.0,584.17,59.0,True
2.0,976.0,63.0,True
4.0,1464.0,96.0,True
1.0,627.0,24.68,True
2.0,1784.0,78.0,True
1.0,587.75,45.0,False
4.0,1871.5,129.0,True
2.0,855.0,57.0,True
3.0,1325.68,81.33,True
4.0,2099.0,160.0,True
2.0,1110.0,60.0,True
3.0,1538.16,93.32,True
3.0,530.0,54.63,False
2.0,1173.24,65.18,True
2.0,494.09,36.58,False
2.0,1950.5,76.49,True
2.0,711.0,59.98,True
3.0,1537.0,68.67,True
1.0,656.1266130908446,26.0,True
3.0,1789.8,89.24,True
4.0,1212.54,95.4,True
3.0,1673.3798392725337,115.0,True
1.0,1046.0,30.0,False
2.0,1368.19,71.26,False
2.0,1513.2532261816891,45.0,True
1.0,475.0,28.0,False
2.0,687.61,44.45,True
4.0,2000.81,120.0,True
1.0,880.0,40.0,False
1.0,575.0,35.84,False
3.0,1260.0,66.0,True
2.5,779.0,72.0,True
3.0,717.89,64.26,True
2.0,542.23,55.71,True
2.0,770.0,47.69,False
1.5,387.28,36.1,False
2.0,2187.5,105.0,True
3.0,999.69,112.1,True
3.0,1026.86,84.4,True
4.0,2177.0,127.0,True
2.0,659.9,60.29,True
4.0,1503.16,109.48,True
2.0,824.75,59.7,True
1.5,604.28,51.93,True
2.0,1364.39,76.46,True
2.0,879.0,53.35,True
3.0,685.16,77.37,True
4.0,2492.05,126.5,False
2.0,664.18,50.0,True
3.0,2498.0,143.3,True
3.0,1884.36,91.92,True
2.0,774.0,54.42,False
2.0,844.0,70.4,False
3.0,1820.0,105.0,True
2.0,1452.99,98.74,False
